occ_group,occ_group_code,met2013,dominant_statefip,total_emp,emp_projected,emp_proj_lo,emp_proj_hi,emp_growth_pct,log_wage
Computer and Mathematical,1000,26900,18,38882.0,46345.16093228233,34810.921676805316,61701.15120135664,0.19194385402711608,11.370986853733717
Computer and Mathematical,1000,26980,19,3215.0,3643.1039479590054,2736.419588188835,4850.208803109407,0.13315830418631583,11.278532239272495
Computer and Mathematical,1000,27060,36,1830.8,1948.2363220076422,1463.3653362950026,2593.764299487751,0.06414481210817254,11.343103447750524
Computer and Mathematical,1000,27100,26,1317.6,1618.3638760501563,1215.5905169057469,2154.592026573997,0.22826645116132085,11.325957089905463
Computer and Mathematical,1000,27140,28,5364.4,6248.370412600888,4693.295452324272,8318.70339501666,0.16478458217151748,11.156881636053438
Computer and Mathematical,1000,27260,12,29848.200000000004,35781.79267122106,26876.531596331686,47637.72000033663,0.19879231147007376,11.389334095972703
Computer and Mathematical,1000,27500,55,1696.2,2103.090219652043,1579.6796783710568,2799.9274362742963,0.23988339797903713,11.132051012034756
Computer and Mathematical,1000,27620,29,1498.6000000000004,1106.3724103027116,831.0218919446824,1472.9574781894096,-0.2617293405160074,11.033083554112055
Computer and Mathematical,1000,27780,42,862.8,1040.4101981336898,781.4761496222045,1385.139368493694,0.20585326626528733,11.200648233068408
Computer and Mathematical,1000,27900,29,1570.4,1875.0023808718224,1408.3576302544996,2496.265048558514,0.19396483753936725,11.042897697954496
Computer and Mathematical,1000,28020,26,3503.3999999999996,4196.445791110859,3152.047437461028,5586.894749248133,0.19782091428636747,11.251508410862742
Computer and Mathematical,1000,28140,29,49549.8,56832.269111496025,42688.031046998505,75663.0543302748,0.14697272464260244,11.34455327401583
Computer and Mathematical,1000,28940,47,11103.2,13364.181024367494,10038.145289724303,17792.264337406246,0.20363327908778484,11.309152810873686
Computer and Mathematical,1000,29100,55,1903.0,2186.4392586437266,1642.2850682286082,2910.89331823181,0.14894338341761776,11.21623301775692
Computer and Mathematical,1000,29180,22,3191.7999999999997,3691.3143452939908,2772.631532043945,4914.393217525182,0.15649926226392352,11.047577478592896
Computer and Mathematical,1000,29200,18,2469.3999999999996,2587.9226913854513,1943.8485551291783,3445.4041385660557,0.04799655437978931,11.01667756505558
Computer and Mathematical,1000,29420,4,1189.6,1474.6207206904303,1107.6217101922332,1963.2210617397234,0.23959374637729522,11.15340759897868
Computer and Mathematical,1000,29460,12,8159.2,10807.549445009612,8117.800212154812,14388.519297560173,0.3245844500698123,11.183050871731762
Computer and Mathematical,1000,29540,42,6221.200000000001,7595.042088503055,5704.811677345047,10111.58081785771,0.2208323295349859,11.271400005699986
Computer and Mathematical,1000,29620,26,10043.000000000002,11268.715830647525,8464.192944588596,15002.488400630169,0.12204678190257122,11.187394014521855
Computer and Mathematical,1000,29700,48,1315.6,1750.5443998996695,1314.874363813686,2330.5692014041824,0.3306053510943065,10.93159728491441
Computer and Mathematical,1000,29740,35,1932.2,2437.977263887023,1831.2210784424592,3245.7758427974654,0.2617623765071023,11.15653787135282
Computer and Mathematical,1000,29820,32,26232.0,32499.138030157395,24410.8538145879,43267.39165805181,0.238911940765378,11.300093841986904
Computer and Mathematical,1000,29940,20,2978.4000000000005,3183.472326923613,2391.1796529251515,4238.28299303686,0.06885318524161035,11.223526368853229
Computer and Mathematical,1000,30140,42,1290.6,1602.6459048018796,1203.7843853693494,2133.666067939706,0.24178359274901576,11.391289778298846
Computer and Mathematical,1000,30340,23,1245.6,1539.3496303043876,1156.2410904569574,2049.3972268203747,0.2358298252283138,11.140289402334776
Computer and Mathematical,1000,30700,31,6139.0,7057.906306488298,5301.356575207279,9396.470643784152,0.14968338597300823,11.119242234660003
Computer and Mathematical,1000,30780,5,9629.0,11305.593594738852,8491.892685652709,15051.585230857852,0.1741191810924137,11.168189774267042
Computer and Mathematical,1000,31080,6,190728.6,220113.44535172105,165332.29687877116,293045.7614106135,0.1540662771693445,11.584084605644422
Computer and Mathematical,1000,31140,21,18403.8,21775.26809233384,16355.907214590434,28990.27820786557,0.1831941279699759,11.289433249490944
Computer and Mathematical,1000,31180,48,2769.6000000000004,3498.953355960767,2628.1447463979534,4658.2954017158,0.2633424884318193,11.16480242467606
Computer and Mathematical,1000,31340,51,3636.4,4199.559313135764,3154.3860758251562,5591.039904629253,0.15486726243971058,11.164189105701912
Computer and Mathematical,1000,31700,33,6028.8,4719.743032968944,3545.1080921996568,6283.581125854237,-0.21713391836369692,11.483376744249982
Computer and Mathematical,1000,32580,48,2987.6,4019.3538112533074,3019.029557785968,5351.125171455444,0.3453453645914137,11.183607270594608
Computer and Mathematical,1000,32780,41,1841.7999999999995,2273.2864504434406,1707.518001522502,3026.516429789827,0.23427432427160452,11.310105500994291
Computer and Mathematical,1000,32820,47,15654.0,17905.67543887374,13449.36672425607,23838.536006610415,0.14384026056431193,11.257725585498903
Computer and Mathematical,1000,32900,6,954.7999999999998,1306.2062356912327,981.1216974916005,1739.0041770768878,0.3680417215031765,11.079560665507088
Computer and Mathematical,1000,33100,12,73144.20000000001,88458.19788282174,66442.99720243973,117767.90786296931,0.2093672209528811,11.327018950669649
Computer and Mathematical,1000,33260,48,1219.1999999999998,1571.4520657438484,1180.3539717856174,2092.136472582757,0.28892065759830104,11.05626683050074
Computer and Mathematical,1000,33340,55,27028.6,30514.960729050872,22920.492378091043,40625.77770735786,0.12898783988260115,11.352911648172183
Computer and Mathematical,1000,33460,27,97633.4,107638.95990538396,80850.11093421577,143304.01721946927,0.10248091232492128,11.477692275930185
Computer and Mathematical,1000,33660,1,3063.0,3755.5171555255306,2820.8557469013826,4999.868965628344,0.22609113794499855,11.123638027049909
Computer and Mathematical,1000,33700,6,3376.0,4299.497884959408,3229.4522472713616,5724.092089731131,0.27354795170598584,11.36643688135656
Computer and Mathematical,1000,33740,22,1055.0000000000002,1320.4188612763103,991.7971291032592,1757.9260093146588,0.2515818590296777,10.95784514599258
Computer and Mathematical,1000,33780,26,1164.4,1405.7183436378987,1055.8675420617985,1871.488593902077,0.2072469457556669,11.25849830591563
Computer and Mathematical,1000,33860,1,4568.0,5514.184437513179,4141.831395217404,7341.252482180414,0.20713319560270985,11.121713770624297
Computer and Mathematical,1000,34060,54,1046.4,861.8272963282534,647.3384040083924,1147.3848671688538,-0.17638828714807595,11.287471330695633
Computer and Mathematical,1000,34620,18,884.0,1055.4690478890477,792.7871997692198,1405.1878125379703,0.19396951118670555,10.800302916660264
Computer and Mathematical,1000,34740,26,1194.4,1493.0735518792553,1121.4820582481625,1987.7880479012001,0.2500615806088875,11.0285780607142
Computer and Mathematical,1000,34820,45,3851.0,4647.248278454351,3490.655606317169,6187.065983396409,0.20676402972068317,11.227649914609485
Computer and Mathematical,1000,34900,6,1249.2000000000005,1436.1904949851576,1078.755879323657,1912.0573777812624,0.14968819643384323,11.549284102889366
Computer and Mathematical,1000,34940,12,2440.2000000000003,3184.092520702437,2391.645494808636,4239.108681616888,0.304848996271796,11.432921705964237
Computer and Mathematical,1000,34980,47,40406.0,47915.73664684344,35990.61740096011,63792.12095284611,0.18585696794642978,11.364321862375936
Computer and Mathematical,1000,35300,9,11362.2,13077.61227151561,9822.896875221595,17410.743988925118,0.15097536317927954,11.392886994982929
Computer and Mathematical,1000,35380,22,11795.0,13601.229291209462,10216.197722484554,18107.85609844915,0.15313516669855548,11.337343389473228
Computer and Mathematical,1000,35620,36,382468.6,428713.62257964397,322016.7119325723,570763.4522516542,0.12091194565944496,11.71468027128234
Computer and Mathematical,1000,35660,26,1680.8,1920.527394065131,1442.5525200062773,2556.874304540782,0.14262695981980664,11.371773764224672
Computer and Mathematical,1000,35840,12,8557.599999999999,10872.584354600758,8166.649436075804,14475.102852549076,0.27051794365251475,11.346657396346243
Computer and Mathematical,1000,35980,9,3622.4,4246.345039426703,3189.527916326823,5653.327597969244,0.17224631167919136,11.42781498022486
Computer and Mathematical,1000,36100,12,2193.2000000000003,3097.1582756852313,2326.347173830789,4123.369672657141,0.41216408703503143,10.896170986120175
Computer and Mathematical,1000,36140,34,815.2,1005.9909462538932,755.6230539103879,1339.3156530992003,0.23404188696503084,11.916731638608663
Computer and Mathematical,1000,36260,49,12485.8,15101.50894618999,11343.092451346158,20105.237917265807,0.20949470167630352,11.294374494012608
Computer and Mathematical,1000,36420,40,23105.0,26340.175338201745,19784.71456796179,35067.72030821806,0.14002057295830966,11.204413208957954
Computer and Mathematical,1000,36500,53,5304.4,6284.974625644776,4720.789722873333,8367.436035883475,0.18486061112374189,11.367163479334982
Computer and Mathematical,1000,36540,31,23258.4,26476.651680521943,19887.225103423887,35249.41667658779,0.13836943558120687,11.359387437828634
Computer and Mathematical,1000,36740,12,49356.0,61060.2625146686,45863.77462512404,81291.9496669134,0.23713960845021065,11.32786147899946
Computer and Mathematical,1000,36780,55,2541.1999999999994,2978.8193641930634,2237.460081922931,3965.82038543703,0.1722097293377397,11.324218439549538
Computer and Mathematical,1000,37100,6,12163.2,13919.326250248605,10455.127701450887,18531.351198510274,0.14438028234745826,11.54404648880139
Computer and Mathematical,1000,37340,12,11032.6,13552.266304099665,10179.420491052948,18042.669731411912,0.22838372678241434,11.49544268122404
Computer and Mathematical,1000,37860,12,6655.200000000001,8214.54514635896,6170.1347443438635,10936.349813661207,0.23430477616885426,11.231116582126626
Computer and Mathematical,1000,37980,42,128368.80000000002,146094.07746397576,109734.63864921223,194500.8406896811,0.13808088463844592,11.488955086536809
Computer and Mathematical,1000,38060,4,95911.0,114531.3412454394,86027.13788091081,152480.11790928137,0.19414187366870744,11.410972196856354
Computer and Mathematical,1000,38300,42,47386.6,52740.17373724428,39614.36361977268,70215.08543043642,0.11297653212605002,11.381057620343752
Computer and Mathematical,1000,38340,25,1464.4,1710.8608304746035,1285.0671175052628,2277.736891233047,0.16830157776195262,11.37832236332178
Computer and Mathematical,1000,38860,23,8566.2,10110.406896959903,7594.160329380716,13460.385768604147,0.18026743444700125,11.358308453035812
Computer and Mathematical,1000,38900,41,56951.4,64726.45684100117,48617.53793025938,86172.89960671679,0.13652090801984093,11.551998985046437
Computer and Mathematical,1000,38940,12,3884.4,4954.573925170743,3721.4950036115224,6596.220808078318,0.27550559292831395,11.12344774287948
Computer and Mathematical,1000,39140,4,1722.6000000000004,2212.5754637158557,1661.9165760148085,2945.689484833571,0.2844394889793656,11.46381397559042
Computer and Mathematical,1000,39300,44,26535.8,31370.796708686717,23563.330565638324,41765.18609694638,0.18220655524561982,11.420558717766491
Computer and Mathematical,1000,39340,49,19987.800000000003,24792.762879800805,18622.417300943645,33007.588718510844,0.2403947848087734,11.387595438993486
Computer and Mathematical,1000,39380,8,825.0,1079.33236695143,810.7114903341613,1436.9579958325253,0.30828165691082426,11.268689314176388
Computer and Mathematical,1000,39460,12,1400.2,1896.6146350192153,1424.5910939268645,2525.038299834929,0.3545312348373198,11.34062158139923
Computer and Mathematical,1000,39540,55,2193.8,2575.718069855152,1934.6813817794712,3429.1556417813213,0.17408973919917575,11.373336194348855
Computer and Mathematical,1000,39580,37,56547.8,62260.60517164088,46765.379741529716,82890.01346217137,0.1010261260675194,11.54418279396542
Computer and Mathematical,1000,39740,42,5693.0,6722.732557044702,5049.599824226296,8950.240535243529,0.18087696417437238,11.306360494868482
Computer and Mathematical,1000,39820,6,1401.2000000000005,1745.7170982701366,1311.2484659733154,2324.142423252013,0.24587289342715957,11.262954137458465
Computer and Mathematical,1000,39900,32,6005.400000000001,7524.4847144030955,5651.814402675884,10017.644986799243,0.25295312791872226,11.305724432117133
Computer and Mathematical,1000,40060,51,30085.6,35058.037494097225,26332.902352690617,46674.15602260586,0.16527632801397435,11.54490103919088
Computer and Mathematical,1000,40140,6,39342.6,49810.78312098729,37414.03061300436,66315.07149790076,0.2660775627687873,11.401588120864227
Computer and Mathematical,1000,40220,51,4408.2,4886.148580666051,3670.0991456547094,6505.123432594873,0.10842261709224886,11.35909172540904
Computer and Mathematical,1000,40380,36,18821.199999999997,20950.027634214362,15736.050030490816,27891.602849756302,0.113107965178329,11.333694857205742
Computer and Mathematical,1000,40420,17,2930.6000000000004,3391.6798055810914,2547.569103005192,4515.477868693227,0.1573329030168194,11.092745116132326
Computer and Mathematical,1000,40580,37,1044.2,1249.16495091564,938.2766699477568,1663.062851901622,0.1962889780843133,11.095830283342549
Computer and Mathematical,1000,40900,6,49189.6,57623.17886053636,43282.1016419306,76716.02385353246,0.17145044604014595,11.481028413808476
Computer and Mathematical,1000,40980,26,1491.6,1733.942041931398,1302.4039489686872,2308.4658236470923,0.1624712000076416,11.11671319275779
